,Title,Poet,Lines,Last_Word
17539,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"And Monarchs, surly at the wrongs sustain'd",d
17540,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"By royal visages. Meanwhile, abroad",abroad
17541,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"The heavy rain was falling, or the frost",frost
17542,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Raged bitterly, with keen and silent tooth,",tooth
17543,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"And, interrupting oft the impassion'd game,",game
17544,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"From Esthwaite's neighbouring Lake the splitting ice,",ice
17545,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"While it sank down towards the water, sent,",sent
17546,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Among the meadows and the hills, its long",long
17547,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"And dismal yellings, like the noise of wolves",wolves
17548,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,When they are howling round the Bothnic Main.,Main
17549,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"       Nor, sedulous as I have been to trace",trace
17550,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,How Nature by extrinsic passion first,first
17551,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Peopled my mind with beauteous forms or grand,",grand
17552,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"And made me love them, may I well forget",forget
17553,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"How other pleasures have been mine, and joys",joys
17554,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Of subtler origin; how I have felt,",felt
17555,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Not seldom, even in that tempestuous time,",time
17556,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Those hallow'd and pure motions of the sense,sense
17557,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Which seem, in their simplicity, to own",own
17558,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"An intellectual charm, that calm delight",delight
17559,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Which, if I err not, surely must belong",belong
17560,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,To those first-born affinities that fit,fit
17561,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Our new existence to existing things,",things
17562,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"And, in our dawn of being, constitute",constitute
17563,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,The bond of union betwixt life and joy.,joy
17564,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"       Yes, I remember, when the changeful earth,",earth
17565,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,And twice five seasons on my mind had stamp'd,d
17566,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"The faces of the moving year, even then,",then
17567,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"A Child, I held unconscious intercourse",intercourse
17568,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"With the eternal Beauty, drinking in",in
17569,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,A pure organic pleasure from the lines,lines
17570,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Of curling mist, or from the level plain",plain
17571,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Of waters colour'd by the steady clouds.,clouds
17572,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"       The Sands of Westmoreland, the Creeks and Bays",Bays
17573,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Of Cumbria's rocky limits, they can tell",tell
17574,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,How when the Sea threw off his evening shade,shade
17575,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,And to the Shepherd's huts beneath the crags,crags
17576,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Did send sweet notice of the rising moon,",moon
17577,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"How I have stood, to fancies such as these,",these
17578,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Engrafted in the tenderness of thought,",thought
17579,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"A stranger, linking with the spectacle",spectacle
17580,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"No conscious memory of a kindred sight,",sight
17581,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,And bringing with me no peculiar sense,sense
17582,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Of quietness or peace, yet I have stood,",stood
17583,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Even while mine eye has mov'd o'er three long leagues,leagues
17584,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Of shining water, gathering, as it seem'd,",d
17585,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Through every hair-breadth of that field of light,",light
17586,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"New pleasure, like a bee among the flowers.",flowers
17587,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"       Thus, often in those fits of vulgar joy",joy
17588,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Which, through all seasons, on a child's pursuits",pursuits
17589,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Are prompt attendants, 'mid that giddy bliss",bliss
17590,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Which, like a tempest, works along the blood",blood
17591,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,And is forgotten; even then I felt,felt
17592,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Gleams like the flashing of a shield; the earth,earth
17593,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,And common face of Nature spake to me,me
17594,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Rememberable things; sometimes, 'tis true,",true
17595,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,By chance collisions and quaint accidents,accidents
17596,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Like those ill-sorted unions, work suppos'd",d
17597,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Of evil-minded fairies, yet not vain",vain
17598,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Nor profitless, if haply they impress'd",d
17599,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Collateral objects and appearances,",appearances
17600,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Albeit lifeless then, and doom'd to sleep",sleep
17601,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Until maturer seasons call'd them forth,forth
17602,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,To impregnate and to elevate the mind.,mind
17603,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,—And if the vulgar joy by its own weight,weight
17604,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Wearied itself out of the memory,",memory
17605,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,The scenes which were a witness of that joy,joy
17606,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Remained, in their substantial lineaments",lineaments
17607,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Depicted on the brain, and to the eye",eye
17608,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Were visible, a daily sight; and thus",thus
17609,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"By the impressive discipline of fear,",fear
17610,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"By pleasure and repeated happiness,",happiness
17611,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"So frequently repeated, and by force",force
17612,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Of obscure feelings representative,representative
17613,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Of joys that were forgotten, these same scenes,",scenes
17614,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"So beauteous and majestic in themselves,",themselves
17615,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Though yet the day was distant, did at length",length
17616,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Become habitually dear, and all",all
17617,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Their hues and forms were by invisible links,links
17618,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Allied to the affections.,affections
17619,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,                                                       I began,began
17620,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"My story early, feeling as I fear,",fear
17621,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"The weakness of a human love, for days",days
17622,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Disown'd by memory, ere the birth of spring",spring
17623,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,Planting my snowdrops among winter snows.,snows
17624,from The Prelude: Book 1: Childhood and School-time,William Wordsworth,"Nor will it seem to thee, my Friend! so prompt",prompt
